ID	TDMD002	TDMD003	TDMD004	TDMD005	TDMD006	TDMD009	TDMD010	TDMD011	TDMD014	TDMD016	TDMD018	TDMD023	TDMD026	TDMD032	TDMD034	TDMD036	TDMD037	TDMD038	TDMD041	TDMD043	TDMD044	TDMD045	TDMD047	TDMD052	TDMD053	TDMD055	TDMD056	TDMD057	TDMT004	TDMT007	TDMT009	TDMT010	TDMT014	TDMT018	TDMT019	TDMT022	TDMT026	TDMT028	TDMT029	TDMT032	TDMT035	TDMT037	TDMT041	TDMT043	TDMT050	TDMT062	TDMT064	TDMT065	TDMT069	TDMT071	TDMT072	TDMT077	TDMT079	TDMT083	TDMT094	TDMT108	TDMT109	TDMT110	TDMT112	TDMT113	TDMT118	TDMT120	TDMT122	TDMT126	TDMT127	TDMT134	TDMT135	TDMT138	TDMT140	TDMT150	TDMT151	TDMT152	TDMT159	TDMT164	TDMT176	TDMT184	TDMT188	TDMT194	TDMT210	TDMT211	TDMT215	TDMT227	TDMT231	TDMT232	TDMT237	TDMT241	TDMT246	TDMT250	TDMT251	TDMT258	TDMT259	TDMT289	TDMT297	TDMT298	TDMT311	TDMT314	TDMT326	TDMT340
InferredCov7	-0.12264595925808	0.0102290799841285	-0.00855895224958658	0.0162635929882526	-0.0182327050715685	-0.0465517900884151	-0.050130482763052	0.0239456109702587	0.0311957318335772	0.0469220504164696	0.00508509064093232	0.0924977511167526	-0.0467573180794716	0.0240170005708933	-0.0593311116099358	-0.0372651070356369	0.177831172943115	-0.224174708127975	-0.0628532841801643	0.130350366234779	-0.0148129835724831	0.025520745664835	0.0290786977857351	0.0969429984688759	0.0624349750578403	-0.0622250512242317	-0.259813338518143	0.0918475240468979	-0.0290542747825384	0.112792298197746	-0.103634871542454	0.0245459377765656	0.021018523722887	0.13594226539135	0.0767685100436211	0.0509627498686314	0.0671826675534248	-0.0401459373533726	-0.0567346177995205	-0.0997920259833336	-0.11199763417244	0.125358685851097	0.0483711212873459	-0.0311342980712652	-0.100480951368809	-0.0778507068753242	0.0428060032427311	0.0534424334764481	0.0498929843306541	-0.12204821407795	-0.00375602766871452	0.0467133186757565	-0.0146510247141123	0.0079122893512249	-0.0864161625504494	0.0372772179543972	0.00598974758759141	0.0302353817969561	-0.129100352525711	0.0812992006540298	0.102517284452915	0.0289675146341324	0.0383008383214474	0.0232746414840221	-0.0475806221365929	0.17603488266468	-0.0676925107836723	0.0809257924556732	0.0504225865006447	-0.00676278211176395	0.187257841229439	-0.154856815934181	-0.0917243957519531	-0.0680757388472557	0.0253702700138092	-0.129538208246231	0.199389979243279	-0.0127610769122839	-0.0160208903253078	0.0519364587962627	-0.0123435892164707	0.108701027929783	-0.0262439586222172	-0.0486729517579079	-0.186400905251503	-0.0119368024170399	-0.0175044164061546	0.0618618316948414	0.0911472588777542	-0.0450530424714088	-0.128453761339188	0.00936940778046846	-0.0901931077241898	-0.0598835721611977	-0.000844679365400225	0.0658064484596252	-0.0369735471904278	0.105207026004791
InferredCov8	0.118701428174973	0.0753239467740059	0.0212358795106411	0.127522766590118	0.107075929641724	-0.0696344599127769	-0.102135755121708	0.0249957051128149	-0.0834045931696892	0.0395748466253281	0.0339231491088867	0.187689393758774	-0.062478069216013	0.0120071545243263	0.109033025801182	-0.00942506175488234	-0.097710594534874	-0.167106479406357	-0.0354832373559475	-0.0235451776534319	0.0150098660960793	0.109683878719807	-0.0159828364849091	0.0221324618905783	-0.0206915065646172	-0.0819910317659378	-0.164080709218979	0.0531991571187973	0.0548397973179817	0.093564860522747	-0.0791591480374336	-0.084479808807373	-0.125739201903343	-0.0338674448430538	0.00541671691462398	0.0637156441807747	-0.10458292812109	-0.0900711864233017	0.038203876465559	0.096827007830143	-0.0518385767936707	0.193638056516647	0.0880201235413551	-0.125088885426521	0.0276068057864904	0.0372820571064949	0.122954815626144	0.0345912873744965	0.0685899630188942	0.0330407172441483	-0.0837405920028687	-0.0355349890887737	-0.057653583586216	-0.0436062142252922	-0.0422887206077576	-0.0183022450655699	0.0980755388736725	0.0308013278990984	-0.0112806567922235	-0.0456206649541855	-0.037960022687912	0.123498596251011	-0.0470188558101654	-0.0905977711081505	-0.0502240620553493	-0.0675009712576866	-0.00964067596942186	-0.0991279780864716	0.0228854827582836	-0.0666558369994164	-0.0392537377774715	0.156489849090576	-0.152813255786896	0.109580673277378	0.0163478460162878	0.0300164893269539	-0.128091275691986	0.0259780734777451	0.1055758446455	-0.00784531608223915	-0.210625529289246	-0.104393236339092	-0.0489981584250927	0.0139159876853228	0.00356458267197013	-0.0669234022498131	-0.000547856674529612	0.0339234434068203	-0.111760564148426	0.0754517912864685	-0.0418918207287788	0.142539158463478	0.18000915646553	0.0838711932301521	0.00452684564515948	-0.0714135691523552	0.109124504029751	0.0431712754070759
InferredCov9	0.0152880763635039	0.0488850884139538	0.0117030721157789	-0.0749906003475189	-0.0513838417828083	-0.0184039976447821	-0.0108988946303725	-0.12061532586813	-0.066838301718235	0.00579796265810728	-0.102181427180767	-0.0722727328538895	-0.00662128580734134	0.0453782677650452	0.0113297654315829	0.0963535830378532	0.0219713877886534	-0.302441090345383	-0.0471138767898083	-0.027864795178175	0.179780334234238	-0.0300734285265207	-0.0941238328814507	0.054767057299614	-0.0156498029828072	-0.0316882953047752	0.330727070569992	-0.0154302660375834	0.0431257039308548	0.0800100341439247	-0.0214446969330311	0.0351854935288429	0.0953510031104088	0.0662397965788841	-0.0107265114784241	0.0702800750732422	0.0720361694693565	-0.00531978765502572	0.0445230714976788	-0.00809414032846689	0.0684854462742805	-0.0183185767382383	-0.00849817786365747	0.0592558868229389	-0.0241323467344046	-0.03623266518116	-0.254272639751434	-0.0163633711636066	0.00111958687193692	0.0348950251936913	0.0695420950651169	0.0154468445107341	-0.0497290827333927	-0.0859775245189667	0.0348074324429035	0.0465630851686001	-0.0758388563990593	0.000768560450524092	0.0402700565755367	-0.14645080268383	0.022045411169529	-0.0044776857830584	0.0347033962607384	0.0306248646229506	-0.207241490483284	-0.0683442130684853	-0.00393361691385508	-0.00766553124412894	0.0539322756230831	0.0331355854868889	0.0637434720993042	0.0227889511734247	-0.0929654762148857	-0.0468707121908665	-0.00580480182543397	-0.0271514505147934	-0.00158790487330407	0.0124796098098159	-0.048988226801157	0.0680961608886719	-0.116633579134941	-0.0391447022557259	-0.0489168204367161	0.0222366750240326	0.0677320584654808	0.0775313973426819	-0.13930045068264	0.140833660960197	-0.0145174050703645	0.0498000606894493	-0.0514878407120705	0.0557433478534222	0.13778167963028	-0.0319996364414692	0.0226086564362049	0.0394212938845158	0.048241876065731	0.0997911766171455
InferredCov10	-0.0647438615560532	0.061595793813467	-0.0496194288134575	-0.0332336351275444	-0.0703076869249344	0.068591870367527	0.0381703712046146	-0.00691962195560336	-0.0262157376855612	0.0633247718214989	-0.16885581612587	0.0149758765473962	-0.0257722064852715	0.0284218043088913	-0.0416781976819038	0.00388556392863393	-0.0679181069135666	0.161209166049957	-0.0559700727462769	0.0156212970614433	0.0616507157683372	0.047880832105875	-0.0190138779580593	0.00307908281683922	-0.0248876325786114	0.0714902132749557	-0.354663759469986	-0.163321629166603	0.0724993050098419	0.00949783623218536	0.147231951355934	-0.0134366853162646	-0.0178430303931236	0.0211961325258017	0.00570931611582637	0.000697434705216438	0.066460944712162	-0.0201922953128815	0.0821525901556015	0.0415115989744663	-0.00249388953670859	0.0270826984196901	-0.00184625922702253	0.0461095832288265	-0.00687309820204973	-0.0555860288441181	-0.190465971827507	-0.0251215975731611	0.0151436226442456	-0.0196708701550961	-0.0267927125096321	-0.0629239901900291	-0.0483057424426079	-0.0582721382379532	0.049249142408371	0.311491310596466	0.0600816048681736	0.0144429570063949	0.0571015328168869	-0.027915645390749	-0.113644950091839	0.00445270491763949	0.00245782127603889	-0.0268115196377039	0.0393620282411575	0.0407552160322666	0.00764860957860947	0.0388530157506466	-0.0307200271636248	-0.00396249862387776	-0.0968542695045471	0.0616975948214531	0.0270073283463717	0.0419938452541828	-0.115676574409008	0.00615455349907279	0.130882173776627	-0.0123687498271465	-0.0201463438570499	0.0153266414999962	-0.0590458661317825	-0.00404250528663397	-0.0307112876325846	-0.0666803047060966	0.0650187134742737	0.0624786540865898	-0.0105513585731387	0.0328518711030483	-0.0905962809920311	-0.0030204625800252	-0.00461114337667823	0.0316111221909523	0.0911780223250389	-0.0758413076400757	0.0593012012541294	0.0677374675869942	-0.0338797383010387	0.0547441989183426
InferredCov11	-0.0515951216220856	-0.101941250264645	0.013673116452992	0.0178365986794233	-0.0327031947672367	0.00438103964552283	-0.0751695856451988	-0.0648009181022644	-0.0699866712093353	0.0658060759305954	0.106788568198681	0.142262145876884	0.0452849194407463	-0.0501619800925255	0.0290242992341518	0.027184035629034	0.101052239537239	0.197620704770088	0.00691157393157482	-0.0650694668292999	0.0372372977435589	0.0372224599123001	0.0407996028661728	-0.00736887147650123	0.0597429946064949	0.0193559341132641	0.111037828028202	-0.14168518781662	0.00471372483298182	-0.027209110558033	0.0613338239490986	0.0360500738024712	-0.0381117798388004	-0.101819284260273	0.0738182291388512	-0.00636933837085962	-0.0416291542351246	0.0296738632023335	0.0118188448250294	0.0144843365997076	-0.038705125451088	0.0614388510584831	0.0358311608433723	-0.0975515320897102	-0.0412292890250683	0.0132813863456249	-0.238252863287926	0.0947863087058067	0.010803141631186	0.0101099070161581	-0.0868664979934692	0.0760655477643013	0.0780182480812073	0.098370760679245	-0.0502843968570232	-0.199072375893593	0.0240710899233818	-0.00718276156112552	-0.0481950752437115	-0.130658507347107	0.0446803793311119	0.02993418648839	-0.0485059320926666	0.0278085619211197	0.0115181468427181	0.130004867911339	0.0282021593302488	-0.0250797942280769	0.0511597134172916	-0.0198627579957247	-0.116919413208961	-0.122352793812752	-0.18215574324131	0.0947398245334625	-0.0372661389410496	-0.0334466397762299	0.196496352553368	0.0571437701582909	-0.0240958631038666	0.106933526694775	-0.147794663906097	0.0427069924771786	0.0132554080337286	0.0830586478114128	0.0242296513170004	-0.208030223846436	-0.00406028889119625	-0.0532213374972343	-0.0573669709265232	0.0367571897804737	0.000629223883152008	0.0163671132177114	-0.0237733814865351	0.0420243367552757	0.0374979712069035	0.0148640787228942	-0.0145102292299271	0.0437047630548477
InferredCov12	-0.0105040958151221	-0.0427985675632954	-0.00541100837290287	-0.0051211416721344	-0.035237543284893	0.0647685527801514	-0.002561264205724	-0.0580529496073723	-0.0297056119889021	-0.0153155568987131	0.139108762145042	-0.0406669676303864	0.0539671368896961	-0.0125921554863453	0.0223282519727945	0.0220531411468983	0.0674513056874275	0.0027290154248476	0.0575553551316261	-0.0703597441315651	0.0878761634230614	-0.0901302471756935	0.0382212847471237	0.00594405131414533	0.0129369385540485	0.0741458311676979	-0.250703513622284	0.468086719512939	0.0020313214045018	-0.0766866505146027	0.02891512401402	0.017052985727787	-0.0170705243945122	-0.0502747669816017	-0.0278661586344242	0.000825009774416685	0.0130495298653841	0.0248844400048256	0.011511686258018	0.00785156153142452	0.00896650739014149	-0.0502183027565479	-0.00175766856409609	0.0564577430486679	0.0276281367987394	-0.00757780810818076	-0.150992006063461	0.0207523014396429	0.0315854139626026	-0.0242956876754761	0.00059725355822593	0.00894249230623245	0.0437077209353447	-0.0426637306809425	0.0290494039654732	-0.0897667929530144	-0.0386766791343689	-0.0228532161563635	-0.0205652136355639	-0.0811888575553894	0.0132414577528834	0.00770828034728765	-0.0232976973056793	0.00354478158988059	-0.0656587705016136	-0.0617822855710983	0.0425911732017994	-0.0399209782481194	0.0130379116162658	0.00414607208222151	-0.0355797298252583	-0.00837622676044703	-0.0450341105461121	0.00690511241555214	-0.0414987877011299	0.00037431632517837	-0.023095129057765	-0.016409395262599	-0.0992789715528488	0.0198639035224915	0.0343714617192745	-0.024505827575922	0.0247413385659456	0.0643354803323746	0.0978036597371101	-0.0418584123253822	-0.00378309027291834	-0.0184927582740784	-0.0346252433955669	0.0129662118852139	0.0251334980130196	0.0171078182756901	0.0269942916929722	-0.0274766236543655	-0.00112340820487589	0.0494109019637108	0.0410713441669941	0.0155743919312954
InferredCov13	-0.019374867901206	0.0646073892712593	-0.0245909877121449	-0.0403363257646561	-0.0326570905745029	0.071602888405323	0.0837262496352196	0.00948220491409302	0.0413409657776356	0.033337976783514	-0.119041755795479	-0.0222075618803501	-0.00274876644834876	0.0706298053264618	-0.041396077722311	-0.0679011419415474	-0.0700860768556595	-0.0160676538944244	-0.1220583319664	0.00786985363811255	-0.0796468183398247	0.0238285064697266	-0.0224650576710701	0.0675259530544281	-0.000681959267240018	0.0582646690309048	0.221368297934532	0.228746801614761	-0.0608638264238834	0.00679793069139123	0.210399508476257	0.0277432594448328	-0.0914308950304985	0.0739464536309242	0.066688172519207	-0.0516353063285351	-0.0465139448642731	0.0421436056494713	0.0256339330226183	0.00272896187379956	-0.0993550270795822	0.0664862617850304	0.0624901503324509	-0.270511329174042	0.00636222120374441	-0.0399652905762196	0.017906092107296	-0.0115233492106199	0.00769349141046405	0.00257263495586812	0.0592473745346069	-0.0161870010197163	-0.041445180773735	0.0111177749931812	-0.0137679064646363	0.0725450441241264	0.0733802318572998	0.0667000189423561	0.0166789945214987	0.0279783457517624	-0.0887105539441109	0.0592813082039356	-0.0321002565324306	-0.0356437601149082	-0.0211461428552866	0.0115901427343488	0.0245604049414396	0.0170193072408438	-0.0434932895004749	-0.0237975139170885	-0.0140593713149428	0.07505813986063	0.0166066121309996	0.110789485275745	-0.0239204131066799	-0.00801387708634138	0.0947143286466599	-0.014834014698863	-0.0106986910104752	-0.0477710664272308	0.0339173786342144	-0.0288719870150089	-0.055004246532917	-0.110849224030972	-0.0447662472724915	-0.0154073182493448	-0.0135185187682509	-0.0518329739570618	-0.0448955520987511	-0.0961570367217064	-0.00139697268605232	-0.00366727472282946	-0.100621558725834	0.0254966579377651	0.0220958068966866	-0.0523382164537907	-0.0454997830092907	0.0146549921482801
InferredCov14	0.0458895862102509	0.00787133909761906	0.0139048611745238	-0.0670130848884583	-0.0745436623692513	-0.0200507808476686	0.0363932326436043	0.219563394784927	-0.0101653970777988	-0.011719529516995	-0.0700466111302376	-0.0636455193161964	0.0350474938750267	0.0659682750701904	-0.0751634165644646	-0.0502677299082279	0.0042378855869174	0.0807765126228333	-0.00681330729275942	0.0385528802871704	0.0188464149832726	0.013134908862412	-0.0199096370488405	0.0851770415902138	-0.0715519264340401	-0.0340873599052429	-0.0222590323537588	-0.0358037352561951	0.0285174325108528	0.0817142724990845	0.0267584454268217	0.0233417749404907	0.000681510078720748	-0.00123065069783479	-0.0104348845779896	-0.00490898406133056	0.0412554256618023	0.0339252948760986	-0.0659235492348671	0.053900945931673	-0.105657957494259	0.00713932048529387	-0.0188512820750475	0.00120648648589849	-0.00449880864471197	0.0122199021279812	-0.0657637119293213	-0.0175782684236765	-0.00906781852245331	0.00683860341086984	0.0374891497194767	0.0381928086280823	-0.0494295954704285	-0.055003684014082	-0.0531563386321068	-0.310482293367386	0.0174637045711279	0.0334571860730648	0.0480738468468189	0.0915968269109726	-0.0122473575174809	0.0974992141127586	0.0115578668192029	0.0153488637879491	0.0984606593847275	0.0577321536839008	0.0364624187350273	0.00190792267676443	-0.0653169676661491	0.00792731717228889	0.0448154471814632	0.0740258246660233	0.0734197720885277	-0.0361052565276623	0.017480319365859	0.0136240497231483	-0.0559024997055531	-0.113912753760815	-0.0172112565487623	-0.0534310266375542	-0.00393676478415728	0.00580368842929602	-0.0394364409148693	-0.0223507024347782	0.0269337054342031	-0.0205626413226128	-0.112395994365215	0.0638630539178848	-0.0386044830083847	-0.0268898755311966	-0.0739511698484421	0.0354993678629398	0.133722394704819	-0.0106407618150115	-0.12493459880352	0.054222546517849	-0.00081331079127267	0.119926899671555
InferredCov15	-0.0353240966796875	0.109243370592594	-0.064805805683136	0.0334725715219975	0.0495143868029118	0.0777609199285507	0.124721199274063	-0.0959136188030243	0.0831641182303429	-0.000844424590468407	0.0925165861845016	0.141120925545692	-0.0688503161072731	-0.0145044792443514	-0.0458607748150826	-0.108577415347099	-0.0494325645267963	-0.0826111361384392	-0.0452052652835846	0.0881064608693123	0.0419936850667	-0.0608413964509964	0.130968376994133	-0.026738952845335	0.0256401039659977	0.0650062337517738	0.019831720739603	-0.0960445925593376	-0.0062117213383317	-0.0329570546746254	0.0616364851593971	0.0302159525454044	-0.090266540646553	0.123203001916409	-0.0358608812093735	-0.0474893748760223	-0.0508119128644466	0.0407162681221962	0.0487108565866947	-0.0384227186441422	0.00268035591579974	0.000821972265839577	0.0658822953701019	0.12557777762413	0.0545363575220108	-0.0983607769012451	0.108249828219414	-0.0182265918701887	-0.015888549387455	-0.0665606558322906	0.0553437471389771	-0.0260110907256603	0.00267292419448495	0.0300240851938725	0.0726337656378746	-0.236645922064781	0.0284771658480167	0.0461838096380234	0.00227801129221916	0.0567960664629936	-0.0638723373413086	-0.0336967408657074	-0.00383472256362438	-0.0573965348303318	-0.0561832748353481	-0.0227336809039116	-0.00588345434516668	0.0347281284630299	-0.03445990011096	0.0397452376782894	0.0413635224103928	0.0203304328024387	0.0275892168283463	0.0174101870507002	-0.0839716270565987	-0.00761880353093147	0.00798232853412628	0.0289639551192522	-0.0833931341767311	-0.0107793090865016	-0.0424126274883747	-0.0859964042901993	0.0244971551001072	-0.084235742688179	0.040622066706419	0.101359777152538	-0.0340989977121353	-0.00910334382206202	-0.0675166323781013	-0.0221566334366798	-0.012431395240128	0.0189974401146173	0.05728954449296	-0.138044700026512	0.105891779065132	-0.0209439489990473	-0.0526828393340111	-0.0199429430067539
Age	53.5	52.4	36.9	40.5	34.3	52.8	48.5	28.9	61.6	58.1	44.2	29.6	42.4	49.4	53.6	45.2	49.2	54.8	57.8	41.1	44.6	41.6	63.7	54.9	46.5	41.6	57.5	43.9	25.1	54.8	56.1	45.1	51	44	42.8	43	43.6	60	52	40	40	27.4	45.6	42	36	32	38	32	39	44	52	42	36	34	50	47	44	66	31	30	46.5	38	41	45	45	70	57	53.3	49	50.1	49.3	33.1	32.2	57.4	39.9	25.6	39.1	54.5	48.5	53.6	46.2	47.8	56.5	45.9	45.4	55.4	32	43.3	49.6	35.1	33.1	31	31	40	34	42	55	53
Gender	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	2	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	2	1	2	1	1	2	2	1	1	2	2	2	1	1	2	2	2	2	1	2	2	1	2
HbA1c	12.6	14.9	12	9	10.9	11.7	10.3	10.1	13.3	10.1	10.4	10.6	9.7	10.9	9.2	5.3	6.6	12.9	11.9	13.9	4.7	8.2	8.5	7.6	11.7	10.1	8.4	14	5.7	6.2	6.3	6.3	5.1	13.2	6.5	5.5	6	6.5	6.1	5.1	5	14.3	11.9	4.8	4.9	6.4	5.5	5.1	5.3	4.9	5.3	5.3	5.1	5.3	6.4	5.7	5.2	5.4	4.9	5.5	5.8	6	5.4	5.6	6.5	5.5	5.7	5.7	5.8	4.8	6.9	5.9	5.9	10.5	6.6	6.3	6	5.9	12.6	6.2	5.8	5.3	5.4	6	12.6	5.2	5.6	6.1	5.4	4.9	6	5.7	5.7	10.8	5.3	5	6.7	9.1
BMI	35.7	29	27.9	33.6	26.4	28.3	31.4	22.7	32.2	23.2	29.5	33.6	38.6	29.1	37.1	22.3	52.5	25.3	27.5	20.7	31.5	29.1	28.5	35.4	26.5	23.9	32.1	20.5	16.8	13.7	15	23.1	19.8	32.3	18.4	35.6	18.1	35.3	44	39.7	24.4	18.8	30.5	17.4	25.5	36.1	40.8	21.2	20.5	18.5	20.8	17.5	23.7	24.6	19.7	28	21.4	31.9	18.5	25.9	15.3	21.1	25.8	22.4	21.3	23.8	33.4	18.5	23.4	24.1	17.9	22.6	22.1	26	18.2	27.1	20.3	19.1	18	18.7	15.6	21.4	23.6	18	31.2	22.4	16.8	16.8	20.1	17.5	19.1	14.6	18.3	19.7	15.5	22.6	18.2	16.5
